,text,created_at,troll
2207,The Media wants Trump supporters 2 despair &amp; not bother 2 vote. Do NOT believe the FAKE exit polls 👉 get out and VO… https://t.co/Xdp8l0OR0O,2016-11-08 14:33:45,1
2208,RT @recitetheplan: @OnPirateSat @Iheartnoise https://t.co/4pnQkQrFdm,2016-11-08 14:24:04,1
2209,".@realDonaldTrump why would anyone vote for someone who will raise taxes, dilute 2nd amendment",2016-11-08 14:25:14,1
2210,"RT @MrsPerrin: Wish you and your family would stop using #Vets for votes. 
Want to help them?  Donate,  serve,  pay taxes. 
https://t.co/H5…",2016-11-08 17:15:07,1
2211,ΧΡΟΝΙΑ ΠΟΛΛΑ !! αρχαγγελοι Μηχαηλ,2016-11-08 10:21:42,1
2212,"RT @HashTopiX: 10 min and it’s game time! Grab your coffee, newspaper and join us for topical fun. Come get the buzz!
DL @HashtagRoundup fo…",2016-11-07 07:51:14,1
2213,RT @LToddWood: IF YOU ARE IN PENNSYLVANIA GET OUT AND VOTE!,2016-11-08 15:07:18,1
2214,"RT @JudicialWatch: Obama’s pattern of malfeasance is clear. He is flouting constitutional limits on his authority, violating the law. https…",2016-11-07 07:11:29,1
2215,#ThingsPeopleOnTwitterLike showing their boobs in their profile pics #Block,2016-11-08 11:15:25,1
2216,"Congratulations @realDonaldTrump 
You won Florida! https://t.co/88qCOLlcM6",2016-11-08 20:02:00,1
2217,#VoteTrump https://t.co/wNdexyffD0 #TrumpForPresident,2016-11-08 14:04:47,1
2218,"I don't know who is going to win, but #Trump's side has better hashtags #draintheswamp #HillaryForPrison2016 #TrumpForPresident",2016-11-08 10:24:51,1
2219,"#ShareTheVote, ES",2016-11-08 15:39:23,1
2220,"RT @ShutUpAmanda: #IfYouLikeThisYoullLoveThat
Walmart / meth",2016-11-07 01:18:55,1
2221,"BREAKING: NY Times projects 83% chance Trump WILL WIN FLORIDA!

Hillary, you go to prison!",2016-11-08 17:46:43,1
2222,RT @thedeadlydonald: World is laughing #2016ElectionIn3Words,2016-11-07 07:41:57,1
2223,"""The only thing that can stop this corrupt machine is YOU. The only force strong enough to save this country is US.… https://t.co/3vDfsMXbZN",2016-11-07 16:11:11,1
2224,"RT @AmericaFirst16: Read the Wikileaks
This is just a ploy for you to vote for Hillary Clinton
#paradetothepolls",2016-11-07 16:49:12,1
2225,RT @LiamMattinson1: You're so screwed #2016ElectionIn3Words,2016-11-07 07:13:18,1
2226,RT @FeldmanWorldGrp: Curt Schilling OUTRAGES every journalist after tweeting this Trump shirt... - The Right Scoop https://t.co/HUx3uuhmzC,2016-11-07 19:51:24,1
2227,"RT @TrumpDynastyUSA: .@realDonaldTrump💥🕐
GOT UP at 4:19 A.M.
BELIEVING on THAT!
#DrainTheSwamp #TrumpPence16 #TrumpTrain #ImWithYou… ",2016-11-07 15:10:28,1
2228,"RT @stephens_pt: #WriteAPanel
1. The President sets an example for children everywhere.
2. Does he grab your pussy too? https://t.co/WDT9n1…",2016-11-08 03:34:43,1
2229,RT @nytimes: How the F.B.I. Reviewed Thousands of Emails in One Week https://t.co/rCGBm3A3Kw,2016-11-07 23:51:31,1
2230,RT @RichardTBurnett: WATCH: Bill Clinton helps Hillary as she staggers to the car https://t.co/bq30dBUfrJ,2016-11-08 17:32:07,1
2231,RT @JohnFPLane: Rage Against the Micro Machines. #VideoGameABand,2016-11-07 01:04:29,1
2232,#ThingsPeopleOnTwitterLike Saved By The Bell Cosplay,2016-11-08 12:50:57,1
2233,@terrymendozer #HillaryForPrison2016 If HRC wins it will be the end of America. #TrumpForPresident,2016-11-08 11:16:16,1
2234,Voting for trump tomorrow without a doubt #Trump2k16 #TrumpTrain #TrumpPence16 #TrumpForPresident,2016-11-08 09:28:59,1
2235,Everything You Need to Know on Election Day https://t.co/u2o7LW45bG https://t.co/XA4zTYnOY1,2016-11-07 18:32:12,1
2236,the most stressful day of the year.. #trump2k16 #TrumpForPresident,2016-11-08 09:35:38,1
2237,"RT @FeeBooths: Passport Is Ready !!
#2016ElectionIn3Words",2016-11-07 06:05:45,1
2238,"RT @Keasmom: Veritas, PASTORS telling the people on the buses WHO to vote for. https://t.co/A7k1Nf4Vwi",2016-11-08 18:14:20,1
2239,#VoteTrumpPence https://t.co/OhxZy9DlRa #TrumpForPresident,2016-11-08 10:42:09,1
2240,Trump wins Missouri! Good job! https://t.co/AdetOPdcyp,2016-11-08 19:29:51,1
2241,This is it. Grab your neighbors,2016-11-08 15:14:57,1
2242,"RT @stephencgrant: People who wouldn't be able to vote:
* All Trump's kids
* 2 of his wives
* Trump https://t.co/rAoN7mQaej",2016-11-08 03:19:26,1
2243,@wishingzalfie yup vote for #HillaryForPrison2016 #TrumpForPresident,2016-11-08 14:44:45,1
2244,#America's chance to #draintheWhiteHouse #ElectionDay #AmericaDecides #riggedelection  #neocon-#RiggedSystem #TrumpForPresident,2016-11-08 10:30:40,1
2245,RT @JimmRet: Lesser of evils  #2016ElectionIn3Words,2016-11-07 08:07:49,1
2246,Have all of the major networks called the elections yet #riggedelection #TrumpForPresident,2016-11-08 14:19:44,1
2247,"TODAY we fix a BROKEN POLITICAL SYSTEM, MILLIONS ARE going to #VOTETRUMP",2016-11-08 14:23:04,1
2248,RT @lookupfolks: What the heck?!  We gotta #MAGA  #VoteTrumpPence16 https://t.co/iQrZB2KK1Y,2016-11-08 10:07:28,1
2249,RT @dj_dwjohns1: I can feel that choke hold we've had beginning to losen https://t.co/CYkmNI5RZ4,2016-11-08 10:47:41,1
2250,"RT @America_1st_: ""My name is Brittany Foreman.. and today I witnessed #VoterFraud.""

Spread it, deplorables! Don't let them steal our vote…",2016-11-08 14:17:16,1
2251,"Massive turnout at Donald Trump rally in Raleigh, North Carolina! 

They are ready for TRUMP TO #MAGA. https://t.co/qd0ScM7EDp",2016-11-07 12:03:41,1
2252,"RT @JasonMillerinDC: Been saying this all week: ""Early voting data suggests Clinton lags in North Carolina compared to 2012 @CNNPolitics ht…",2016-11-08 14:19:13,1
2253,"RT @DataBoots: Don't quit at the finish line folks, we all need to come together to stop Clinton! 

#PodestaEmails35 #ElectionDay… ",2016-11-08 14:37:05,1
2254,People that don't send Auto DM's   #ThingsPeopleOnTwitterLike,2016-11-08 11:49:15,1
2255,Hmmm... who sounds better? I'll stick Trump. #Trump2k16 #TrumpForPresident,2016-11-08 15:07:05,1
2256,'The American people are smarter than the media and the political elites think they are.' ~ @RealBenCarson https://t.co/beUplEPHak,2016-11-07 14:57:17,1
2257,#2016ElectionIn3Words God help us,2016-11-07 07:37:57,1
2258,@PrisonPlanet @HillaryClinton I will never look at pizza the same way again. #dumpemall #Lockherup #Trump2016 #TrumpForPresident,2016-11-08 14:17:07,1
2259,RT @McDebida: That time the Clintons &amp; Democrats thought Hispanics needed to be sent home.  #ElectionDay #ElectionNight #Voted https://t.co…,2016-11-08 17:27:40,1
2260,#fuckher #HillaryForPrison2016 https://t.co/N2SInnIh5F #TrumpForPresident,2016-11-08 15:56:01,1
2261,"RT @RobManess: @GovernorPerry, @RealBenCarson, and @RandPaul endorse Rob Maness for Senate! 
#lasen #ElectionDay https://t.co/8HuRADmPyv",2016-11-08 13:50:00,1
2262,RT @Gamiliell: #TheThingMeatloafWontDo TOP TEN LIST #SaturdaySchmooze @HashtagRoundup https://t.co/w8TwvPVPwj https://t.co/BFjvZGrmWk,2016-11-07 06:17:43,1
2263,RT tonimouawad: Lock them up next to #Hillary!! #HillaryForPrison2016 #ImVotingBecause https://t.co/6jbI4rrdRG #TrumpForPresident,2016-11-08 14:53:07,1
2264,RT @LouDobbs: God Bless America! Please Vote! #MakeAmericaGreatAgain #TrumpPence16 #TrumpTrain #AmericaFirst #MAGA #Dobbs https://t.co/N6B4…,2016-11-08 12:08:55,1
2265,RT @NHLRumors123: Who are you voting for? Please RT to get a large sample size! #PodestaEmails33 #ImWithHer #DNCLeaks2 #MAGA  #ElectionFina…,2016-11-07 13:53:14,1
2266,"@SymoneDSanders fuck CNN, fuck the media, fuck corruption #NeverHillary #HillaryForPrison2016 #TrumpForPresident",2016-11-08 14:55:10,1
2267,Hillary is the worst kind of pathological liar -- she endangers the rights,2016-11-08 14:34:51,1
2268,Correcting you're grammar #ThingsPeopleOnTwitterLike,2016-11-08 09:32:36,1
2269,RT @Williamwvaughn: Report: Reuters Pulls Polls Showing Huge Trump Surge https://t.co/DcDqUjry8K via @realalexjones,2016-11-08 16:27:07,1
2270,RT @kentpg: • Pro-Abortion Group  Emily’s List Spends $60 Million to Elect Hillary Clinton and These Abortion  Activists,2016-11-08 10:37:55,1
2271,I can't believe I was able to experience our potential president speak at his very last rally. #HillaryForPrison2016 #TrumpForPresident,2016-11-08 10:46:04,1
2272,#ThingsPeopleOnTwitterLike A Pine Fresh Scent,2016-11-08 09:43:40,1
2273,.@realDonaldTrump The PERFECT BALANCE for Our UNBALANCED WORLD!  #TrumpPence16 #Women4Trump #Vets4Trump #ImWithYou htt… #TrumpForPresident,2016-11-08 16:03:13,1
2274,.@realDonaldTrump DESTROY what DESTROYS,2016-11-08 12:02:11,1
2275,RT @gerfingerpoken: Petraeus Prosecuted - Why not Hillary 4 the same crime? https://t.co/ILqVwlSSHb - American Thinker - #PJNET - https://t…,2016-11-08 11:42:40,1
2276,RT @AndreaGaali: @ramonia_hood @Galactic_Elite @V_of_Europe @AgendaOfEvil @Bad_Sweary_Frog @catwahler @youlivethrice @amrightnow… ,2016-11-08 01:55:25,1
2277,"RT @BEBolly71: @ScottInSC Every Hillary voter I know of is woefully ignorant on basic, easily provable facts. So fucking stupid.",2016-11-08 10:31:26,1
2278,"RT @buhrad92: Hillary is Satan 
#2016Electionin3Words",2016-11-07 06:26:09,1
2279,RT @TheeDianaDeath: @batshake1 grief Wellington,2016-11-08 15:26:55,1
2280,Stop Saying Cuck #2016ElectionIn3Words,2016-11-07 07:29:34,1
2281,"RT @KattFunny: #MoveOnIn5Words 

That ship has already sailed. https://t.co/d82JrLiyGK",2016-11-08 14:27:08,1
2282,TRUMP THAT BITCH === OUR CREDO 11/08: #TrumpThatBitch - #LockHerUp - #BuildTheWall - #DrainTheSwamp — #MAGA!! https://t… #TrumpForPresident,2016-11-08 11:50:05,1
2283,"#ChancetheRapper led a parade of thousands to vote in Chicago
#ElectionDay https://t.co/HPSaS9n09D",2016-11-08 13:39:00,1
2284,@realDonaldTrump #LockHerUp  ????? https://t.co/VXdLR6daXb #TrumpForPresident,2016-11-08 16:07:06,1
2285,Midget Jokes #ThingsPeopleOnTwitterLike https://t.co/J4z0heIlYd,2016-11-08 12:17:43,1
2286,Walking into the white house being like #Election2016 #HilaryClinton #HillaryForPrison2016 #queen https://t.co/CLj0w6ESvP #TrumpForPresident,2016-11-08 15:15:17,1
2287,#HillaryForPrison2016 #TrumpForPresident,2016-11-08 15:12:54,1
2288,#TrumpBaby https://t.co/DM2ROYl4u5 #TrumpForPresident,2016-11-08 10:09:25,1
2289,"RT @stephencgrant: People who wouldn't be able to vote:
* All Trump's kids
* 2 of his wives
* Trump https://t.co/rAoN7mQaej",2016-11-08 02:35:17,1
2290,"RT @suzost: Leaked Documents Reveal Expansive Soros Funding to Manipulate Federal Elections | PJ Media. https://t.co/tl59xNylH2

  @FoxNews…",2016-11-08 15:25:41,1
2291,If Hillary becomes President then WW3 will happen. If TRUMP becomes President then Hillary goes to Prison. #trump2k16 #TrumpForPresident,2016-11-08 11:05:30,1
2292,"RT @RickCanton: In lieu of a wall, can we just set up catapults to toss illegals back over?

Asking for #MAGA. #Election2016… ",2016-11-07 09:31:25,1
2293,Sarcasm. Just kidding. They hate that.  #ThingsPeopleOnTwitterLike,2016-11-08 02:56:07,1
2294,Hillegality is her game #ImWithHer #HillaryClinton #NeverTrump #TrumpBaby Clinminality her middle name #TrumpForPresident,2016-11-08 11:00:27,1
2295,RT @jd_Constitution: @EricTrump https://t.co/eYjXN1bdRQ,2016-11-08 15:07:51,1
2296,"RT @penelope20mn: I would rather live my life saying  ""oh well"" than ""what if"".",2016-11-07 05:52:02,1
2297,Trump for the win ! #Trump2016 #HillaryForPrison2016 #TrumpForPresident,2016-11-08 11:49:42,1
2298,"RT @Chbz_: Who do you vote for? RT
#ElectionFinalThoughts
#ElectionDay",2016-11-08 15:32:45,1
2299,#trump2016 #hillary4prison https://t.co/9tzwuzzKjN #TrumpForPresident,2016-11-08 14:45:27,1
2300,"RT @valley308: Come ON NH , Clean OUT the DEMS! Haven't U had quite enough of them taking UR MONEY in TAXES. Programs that are USELESS! $$$…",2016-11-08 12:07:16,1
2301,"Happy #ElectionDay, America https://t.co/vnR3KqzfHA",2016-11-08 04:05:54,1
2302,Tanrı'nın inayetiyle 58.Hükümet Milliyetçi hareket. #MakeAmericaGreatAgain #TrumpForPresident,2016-11-08 14:45:05,1
2303,Markets plunge worldwide as Trump shows surprising strength https://t.co/bqXU46SSZl https://t.co/gBZsTYELSL,2016-11-08 22:02:36,1
2304,RT @TrumpNV: Make this your profile picture if you voted today! #ElectionDay #TrumpPence16 https://t.co/ngoQoJAmAX,2016-11-08 12:22:31,1
2305,"RT @docmurdock: EXACTLY!! Carry the message far and wide and bring the WIN HOME FOR GOD, AMERICA with TRUMP WIN!! #RT https://t.co/jRYekdXp…",2016-11-08 11:18:02,1
2306,@realDonaldTrump our baby was watching the TV during your speech. #TrumpBaby https://t.co/YdcJ8waUkR #TrumpForPresident,2016-11-08 11:05:15,1
2307,#ThingsPeopleOnTwitterLike Hanson?,2016-11-08 09:32:00,1
2308,RT @Constant_Corpse: .@ChuckNellis @FrankLuntz Out of 200 UNION machinists in my work parking lot there are exactly zero Hillary stickers.,2016-11-08 12:08:29,1
2309,"RT @farai: Third in my @FiveThirtyEight  series: Unlike Their Parents, Black Millennials Aren’t A Lock For Clinton https://t.co/hGKU4h80Tc",2016-11-08 17:23:58,1
2310,Amazing crowd here in New Hampshire.  #maga #makeamericagreatagain #trump #trump2016 #trumppence… https://t.co/6GKVpEtU… #TrumpForPresident,2016-11-08 09:58:22,1
2311,RT @craigflynn1: #ThanksTrump for attempting to make America hate again,2016-11-07 04:57:04,1
2312,RT @News_AliBaba: Bernie Sanders Apologizes To Hillary Clinton For Data Breach https://t.co/hKeEeQwpck https://t.co/vIFxh8RovU,2016-11-07 06:15:24,1
2313,funny how Hillary needs all these celebrities to help her try to win lmaooooo #trump2k16 #TrumpForPresident,2016-11-08 14:42:39,1
2314,RT @renatomotta1303: 90 #WriteAPanel 1) ...I even know their favorite movie!! 2) Out of Africa?,2016-11-08 03:34:12,1
2315,RT @OnPirateSat: #thanks @Three_Beards @TheOswegonian @WallyTBM thanks for the recent follow. Much appreciated :) (Want this 🆓? &gt;&gt; https://…,2016-11-08 02:57:15,1
2316,RT @theclobra: Love you too beautiful. ❤️😍😘 @imaraceli,2016-11-08 15:30:14,1
2317,"RT @2DopeBoyz: Audio: @TrinidadJamesGG - ""Black iPhone Flex"" f. @Moeazy (prod. @DUCKOMCFLI) https://t.co/mk9GgNwv44 https://t.co/OMxweDmpVv",2016-11-08 16:15:46,1
2318,RT @VABVOX: #ImVotingBecause this is the first election I have covered in my career where I've been threatened with #rape &amp; assault for doi…,2016-11-08 03:01:06,1
2319,"RT @Stevens947: #2016ElectionIn3Words
https://t.co/fOnTVs84RE",2016-11-07 06:13:39,1
2320,Today's the day when America expires. #TrumpForPresident,2016-11-08 14:24:01,1
2321,RT @w0tn0t: .#ElectionDay @TwitterMoments Voting Issues: Some Trump Voters Reporting Ballots Switching To Clinton. https://t.co/l5EGNCiEMQ,2016-11-08 17:29:42,1
2322,"@HillaryClinton #MakeAmericaGreat #HillaryForPrison2016  I hope you die you lying, stupid, criminal bitch #TrumpForPresident",2016-11-08 10:45:06,1
2323,RT @ShutUpAmanda: @Dubzzzinyaface why did I have to see this,2016-11-07 00:28:26,1
2324,"BREAKING: Tom Brady, Bill Belichick VOTED FOR DONALD TRUMP!  #GoTrump #MAGA  https://t.co/OLjxMQgnSx #TrumpForPresident",2016-11-08 14:39:36,1
2325,RT @supertagbros: Bass Phish er Pro #VideoGameABand,2016-11-07 00:47:57,1
2326,RT @JackDrees: Super Smashing Pumpkins Bros. #VideoGameABand,2016-11-07 05:52:37,1
2327,"RT @Loca2733Mc: #Election2016 
DEMOCRACY IS ON THE BALLOT
Climate Change
Women's Rights
Justice Reform
LGBTQ
Freedom of religion 📖
#Stronge…",2016-11-08 03:36:24,1
2328,"RT @Chbz_: Who do you vote for? RT
#ElectionFinalThoughts
#ElectionDay",2016-11-08 16:37:48,1
2329,RT @drudgeheadlines: #Clinton #Foundation $20 #million mystery... https://t.co/H44tuS1w1S,2016-11-07 00:54:06,1
2330,"RT @suzost: Leaked Documents Reveal Expansive Soros Funding to Manipulate Federal Elections | PJ Media. https://t.co/tl59xNylH2

  @FoxNews…",2016-11-08 18:12:34,1
2331,#2016ElectionIn3Words Just stay home,2016-11-07 07:10:30,1
2332,"#ImVotingBecause Even First Graders Understand that Hillary Lies too Much.. 
She is unfit to be our next president! https://t.co/Q3hT8HGHwL",2016-11-07 15:49:26,1
2333,RT @UhNicks: @realDonaldTrump WERE GONNA WIN THIS,2016-11-08 11:32:39,1
2334,RT @SkipStein: We have good friends in Canada.  I wouldn't wish these idiot liberal elites upon them. https://t.co/nh1ZqkSClV,2016-11-08 21:50:16,1
2335,You can watch like 2 min of this and you'll get the point #HillaryForPrison2016 https://t.co/3ZCiNE3TMz #TrumpForPresident,2016-11-08 15:17:21,1
2336,#thingspeopleontwitterlike crabbing about various things. (I know I sure like that.),2016-11-08 10:51:05,1
2337,RT @PatriotByGod: MSM knew from beginning that HRC was not liked or trusted while Trump was a MASSIVELY popular star! MSM tried to bring DT…,2016-11-08 17:30:30,1
2338,#ThingsPeopleOnTwitterLike DM's from our TC,2016-11-08 02:58:10,1
2339,RT @RT_com: Follow @RT_America special coverage of US presidential elections #Election2016 #ElectionDay https://t.co/R06LMASqS8 https://t.c…,2016-11-08 04:03:36,1
2340,RT @ElectreIsMore: #France being freed from the globalists' stranglehold will not happen without @realDonaldTrump freeing #AmericaFirst !…,2016-11-08 15:30:08,1
2341,Florida! Get out and #VoteTrump ! #MAGA https://t.co/XNZMuI90K1 #TrumpForPresident,2016-11-08 13:50:23,1
2342,RT @AbhishekPrtp: When they announce the result #ElectionDay https://t.co/jKr2jo6fzU,2016-11-08 15:48:18,1
2343,Bill Knows. #crookedhillary2016 #liar #lockherup #hillaryprison #hillarylies #Benghazi… https://t.co/VDNA3hqDQ6 #TrumpForPresident,2016-11-08 15:45:42,1
2344,#2016ElectionIn3Words got away w/it,2016-11-07 07:20:28,1
2345,.@realDonaldTrump WARNING⚠️CDC ALERT⚠️ ERADICATE ☑️ote #TRUMP #TrumpForPresident,2016-11-08 15:00:55,1
2346,#ImVotingBecause #TrumpPence identify with hard working Americans,2016-11-08 11:06:57,1
2347,RT @Slangdini: @ReaganGomez common Core is that trash,2016-11-07 17:46:30,1
2348,RT @blicqer: ▶ Asia sees changed relationship with the US no matter who wins the election https://t.co/4K8codilwN @RawStory https://t.co/sk…,2016-11-08 02:36:14,1
2349,"RT @DISmagazine: It's #ElectionDay! Read @nanpansky's interview @prisonculture on this election season, feminism, activism, and more: https…",2016-11-08 12:02:07,1
2350,RT @BARON_1987: #PS4share look at this beautiful rainbow #Battlefield1 https://t.co/jbJRNyUqNC,2016-11-08 15:29:35,1
2351,"The latest meithu, le Journal! https://t.co/qSj9glygQG Thanks to @lesmariannes @QFeres @JLMagaz #haiti #hillary4prison #TrumpForPresident",2016-11-08 11:00:04,1
